sw = 7
(63.14899893324784, 54.11152496265577, 64.70199182648705, 76.46787461967624, 43.64608213561786, 69.6652104390229, 73.65983360835031, 36.15844609817078, 40.01777800887596, 63.805966428736134)
(59.5632772704968, 41.87026281708438, 58.70735085691341, 71.96226096674727, 39.33753029824226, 65.62828006372025, 72.17436938515677, 36.783724092761254, 35.948051358222024, 66.97311933673124)
(60.77668114555305, 46.35710925401837, 71.26220603111693, 75.05378572745661, 38.544569072021346, 69.46765403131366, 70.58207723016032, 44.7594688527052, 33.76830247620509, 63.04882810255318)
(64.11020836621057, 45.0354062184358, 68.7988164060524, 76.92240452069929, 43.201332426462834, 69.34222042154069, 75.3483073676572, 41.66458760921816, 43.607704911098224, 70.24881353513368)
(62.66915863921209, 42.9273643890763, 56.26952271938148, 68.27067595822223, 42.755217227036475, 71.96002863985552, 71.62804376583246, 28.59691738972452, 38.6773647349713, 63.775728713590475)
(57.35487777698788, 43.45998481948022, 77.1109032879744, 68.59833681435329, 34.83014560634053, 65.92695198184424, 66.57546323031154, 42.096204244413315, 29.743003704494573, 60.67280632770446)
(60.221079757575986, 46.08847511667878, 69.61471984761641, 58.09774739847972, 43.70133655419347, 74.25181700555169, 64.69000844293363, 44.12868118615164, 35.361671999182356, 64.69274994050298)
sw = 9
(62.521735272716015, 59.735698851515586, 61.903095027462804, 76.50279859841436, 43.46191135591398, 65.7227291330714, 73.15504202128885, 43.57653795420522, 36.27337945738979, 63.75357744624307)
(59.86206323117757, 44.44790204813562, 58.1096152875906, 67.60957685405121, 39.74115549521326, 65.26424852195908, 71.55938364211833, 41.62033181128015, 36.40830691468677, 65.96814282219137)
(61.67831257867393, 51.16570798580179, 69.28319562426384, 71.30089081223905, 38.290683313803925, 67.58012466836963, 70.91761517016768, 47.217215002031196, 34.74614722184963, 63.54652489869159)
(64.56625293614391, 48.32734596940454, 66.93715612258435, 67.752020942565, 47.48279762494283, 74.75143594503666, 68.3949807286189, 41.00229960935449, 43.38680993479334, 65.28353294387651)
(60.93098909711484, 47.752599548112016, 56.084959581556284, 67.62553765731303, 38.00022754039536, 64.54481080662033, 74.29901180268355, 34.441315986000056, 34.61324856385145, 65.06292678401331)
(59.57020680749545, 51.63618148343558, 70.44138711970089, 66.38116285665504, 38.03163777161401, 66.89262451835258, 65.92456278082915, 37.48660370540224, 30.420904188650116, 57.84146646947933)
(60.81651304474438, 50.56587515377249, 66.38878349345984, 56.45048323596096, 43.81209555406539, 73.9682265394808, 64.6839838755323, 41.63379061777623, 36.97952761835295, 62.67155361094728)
sw = 11
(62.683448248729455, 59.985605077639676, 63.78443444354926, 69.1158230681801, 46.49279520037624, 70.79798531527732, 67.13979382846591, 45.16800340619883, 37.50833628564669, 62.76890856840695)
(62.98955521414431, 48.69590838010044, 55.01160874833013, 58.30394121827932, 47.21042546466849, 75.6668814321416, 66.96505259058887, 36.17997634258687, 35.765422641676146, 65.06777844226426)
